year,month,date,value
2021,4,18,136.15
2021,4,19,135.37
2021,4,20,124.5
2021,4,21,97.02
2021,4,22,137.05
2021,4,23,131.38
2021,4,24,137.0
2021,4,25,139.28
2021,4,26,138.31
2021,4,27,138.34
2021,4,28,128.79
2021,4,29,115.37
2021,4,30,109.18
2021,5,1,107.26
2021,5,2,62.18
2021,5,3,92.66
2021,5,4,108.5
2021,5,5,121.71
2021,5,6,110.61
2021,5,7,54.55
2021,5,8,125.48
2021,5,9,120.27
2021,5,10,114.02
2021,5,11,118.24
2021,5,12,114.81
2021,5,13,101.56
2021,5,14,127.74
2021,5,15,130.51
2021,5,16,140.11
2021,5,17,52.55
2021,5,18,49.7
2021,5,19,43.66
2021,5,20,59.16
2021,5,21,95.57
2021,5,22,142.75
2021,5,23,142.7
2021,5,24,143.91
2021,5,25,140.93
2021,5,26,138.41
2021,5,27,114.47
2021,5,28,80.2
2021,5,29,84.14
2021,5,30,121.21
